"scc","dr","region"
162.90128210988289,"1.5%",globe
180.73828206691766,"1.5%",globe
345.5341890806994,"1.5%",globe
547.4353528054959,"1.5%",globe
187.5563041601434,"1.5%",globe
510.3270537687885,"1.5%",globe
384.0193362320496,"1.5%",globe
332.87186750115615,"1.5%",globe
415.05794775155977,"1.5%",globe
115.30991617788706,"1.5%",globe
254.01820339086512,"1.5%",globe
394.502856380269,"1.5%",globe
249.6553503059144,"1.5%",globe
157.52967640151024,"1.5%",globe
263.51755381921583,"1.5%",globe
456.43096742930976,"1.5%",globe
515.0573792469266,"1.5%",globe
375.08710849435397,"1.5%",globe
228.88696911608247,"1.5%",globe
327.6234968643112,"1.5%",globe
278.9459001118935,"1.5%",globe
1113.3820585543108,"1.5%",globe
448.9464808197329,"1.5%",globe
402.036760901446,"1.5%",globe
486.72897702145997,"1.5%",globe
247.1326387892653,"1.5%",globe
529.1666396437674,"1.5%",globe
396.77950838969446,"1.5%",globe
354.97672059127984,"1.5%",globe
440.01415320228097,"1.5%",globe
233.9802379367395,"1.5%",globe
582.2385693711537,"1.5%",globe
167.44282626330153,"1.5%",globe
385.6351935935859,"1.5%",globe
569.0257023942993,"1.5%",globe
561.0189793338078,"1.5%",globe
691.0512949439354,"1.5%",globe
224.6528570893728,"1.5%",globe
293.7131127715491,"1.5%",globe
255.6300872566568,"1.5%",globe
215.93923623397467,"1.5%",globe
215.91759880417064,"1.5%",globe
89.69084628350748,"1.5%",globe
509.5325975038197,"1.5%",globe
253.75589197622284,"1.5%",globe
66.05510529983681,"1.5%",globe
144.29788732082886,"1.5%",globe
319.03267275226153,"1.5%",globe
222.51513391116652,"1.5%",globe
320.2941060604484,"1.5%",globe
344.29425923552634,"1.5%",globe
185.45741816906505,"1.5%",globe
178.12785546107324,"1.5%",globe
313.02205085340916,"1.5%",globe
255.6562126781805,"1.5%",globe
751.5595011746697,"1.5%",globe
366.8483250573786,"1.5%",globe
578.1347375225289,"1.5%",globe
118.77093971883669,"1.5%",globe
409.2309504724519,"1.5%",globe
383.68194593016267,"1.5%",globe
298.7852943492932,"1.5%",globe
470.9344522977518,"1.5%",globe
410.05083696377733,"1.5%",globe
745.7009602405166,"1.5%",globe
101.24377808375836,"1.5%",globe
555.266290483764,"1.5%",globe
366.3969695050717,"1.5%",globe
398.08035851922426,"1.5%",globe
637.1235439185331,"1.5%",globe
163.84695042393852,"1.5%",globe
271.0136508131914,"1.5%",globe
409.36634116568143,"1.5%",globe
634.7769878027298,"1.5%",globe
338.99337713503996,"1.5%",globe
289.2659800430719,"1.5%",globe
308.9851761522012,"1.5%",globe
254.29892561865438,"1.5%",globe
154.75532368668107,"1.5%",globe
202.55961329527094,"1.5%",globe
397.2366212036286,"1.5%",globe
109.32843275258264,"1.5%",globe
54.19166667414856,"1.5%",globe
259.54477655669996,"1.5%",globe
355.60283548992754,"1.5%",globe
192.14484128634194,"1.5%",globe
240.67852091140682,"1.5%",globe
904.2853641890076,"1.5%",globe
-24.380445582569415,"1.5%",globe
144.06011731309394,"1.5%",globe
242.57133150166376,"1.5%",globe
357.8930637239649,"1.5%",globe
826.719307565105,"1.5%",globe
157.4939931609642,"1.5%",globe
200.34327289573747,"1.5%",globe
225.18272286918574,"1.5%",globe
456.73127127693687,"1.5%",globe
222.30089380267793,"1.5%",globe
612.4862667386644,"1.5%",globe
782.2912841714264,"1.5%",globe
350.0832801199051,"1.5%",globe
522.6164407353396,"1.5%",globe
271.6292970524241,"1.5%",globe
544.2438581148288,"1.5%",globe
315.2901282691222,"1.5%",globe
296.2601452136194,"1.5%",globe
399.4099033220037,"1.5%",globe
252.73250171189758,"1.5%",globe
134.00387565414994,"1.5%",globe
214.98896379635391,"1.5%",globe
284.4949534137051,"1.5%",globe
174.77709883475177,"1.5%",globe
488.5292678611329,"1.5%",globe
236.12501129772465,"1.5%",globe
287.80447663968914,"1.5%",globe
398.53801234441227,"1.5%",globe
205.83085252595885,"1.5%",globe
643.2507982434844,"1.5%",globe
431.9026127929214,"1.5%",globe
259.84457609560064,"1.5%",globe
279.2419767951039,"1.5%",globe
242.50523901259382,"1.5%",globe
255.78335871197012,"1.5%",globe
541.2700608399933,"1.5%",globe
181.26446593738785,"1.5%",globe
429.2917032215597,"1.5%",globe
225.46051962088606,"1.5%",globe
287.12188865239466,"1.5%",globe
-0.010286273268139474,"1.5%",globe
442.11188986894706,"1.5%",globe
597.8382201454841,"1.5%",globe
257.905777520161,"1.5%",globe
131.53195866325314,"1.5%",globe
390.68453383453686,"1.5%",globe
124.92813576016046,"1.5%",globe
143.7958794883552,"1.5%",globe
124.15141549206669,"1.5%",globe
194.47709379550162,"1.5%",globe
246.95830930560237,"1.5%",globe
399.39611876808357,"1.5%",globe
102.88651811430991,"1.5%",globe
303.7224308040798,"1.5%",globe
310.7209289875166,"1.5%",globe
364.96787621548475,"1.5%",globe
268.28400025178354,"1.5%",globe
593.6951958771834,"1.5%",globe
459.7918297137889,"1.5%",globe
404.1851390115172,"1.5%",globe
392.54258867457486,"1.5%",globe
204.96212613602057,"1.5%",globe
162.05470959638973,"1.5%",globe
503.9094178090373,"1.5%",globe
