"scc","dr","region"
207.8796361423063,"1.5%",globe
366.36045675855667,"1.5%",globe
225.92723477247765,"1.5%",globe
815.7855451893562,"1.5%",globe
444.42309570552686,"1.5%",globe
692.2420084228903,"1.5%",globe
176.99496334037298,"1.5%",globe
430.69305849271933,"1.5%",globe
523.2064982785843,"1.5%",globe
384.04799305903725,"1.5%",globe
511.7038008561324,"1.5%",globe
392.4005355821505,"1.5%",globe
521.1199449185143,"1.5%",globe
134.78443524577798,"1.5%",globe
495.2777492376648,"1.5%",globe
431.93220854580363,"1.5%",globe
401.14099989094757,"1.5%",globe
949.1735292939254,"1.5%",globe
190.96987472901088,"1.5%",globe
319.8011113312782,"1.5%",globe
437.825302489818,"1.5%",globe
453.2251754523481,"1.5%",globe
425.15855971955375,"1.5%",globe
236.8607198174801,"1.5%",globe
336.33874313810855,"1.5%",globe
244.12789209004296,"1.5%",globe
151.69052320038494,"1.5%",globe
220.9210796537286,"1.5%",globe
422.9465208681607,"1.5%",globe
160.43221616466477,"1.5%",globe
45.22654561989549,"1.5%",globe
247.26992072677632,"1.5%",globe
535.8290206203977,"1.5%",globe
275.1003148055689,"1.5%",globe
247.2871722660178,"1.5%",globe
1361.7356204081693,"1.5%",globe
-67.22327107644647,"1.5%",globe
202.95923944872357,"1.5%",globe
273.1671002798899,"1.5%",globe
357.9948226640022,"1.5%",globe
1289.8644775167156,"1.5%",globe
179.99937062946287,"1.5%",globe
195.31879823359407,"1.5%",globe
240.14086171370155,"1.5%",globe
550.1857670897994,"1.5%",globe
313.3842224142031,"1.5%",globe
620.4565216744422,"1.5%",globe
822.5763300526962,"1.5%",globe
375.9470089754121,"1.5%",globe
574.4943910479052,"1.5%",globe
334.108493332677,"1.5%",globe
511.18856721947964,"1.5%",globe
316.20842458664595,"1.5%",globe
240.2363692831324,"1.5%",globe
416.10661457859396,"1.5%",globe
413.33470801261916,"1.5%",globe
145.69158237129918,"1.5%",globe
242.72029588269427,"1.5%",globe
398.12570147518323,"1.5%",globe
237.95802555548653,"1.5%",globe
568.6637178344386,"1.5%",globe
253.7713104271383,"1.5%",globe
293.7770969124619,"1.5%",globe
453.5662424006593,"1.5%",globe
242.12750072177752,"1.5%",globe
790.6222674966976,"1.5%",globe
505.03280332014054,"1.5%",globe
294.74460734014866,"1.5%",globe
245.9340398457155,"1.5%",globe
326.50141054374393,"1.5%",globe
335.23562773262574,"1.5%",globe
668.0316018889708,"1.5%",globe
213.97704565793774,"1.5%",globe
515.9924738700379,"1.5%",globe
323.39786580007683,"1.5%",globe
273.51906776795704,"1.5%",globe
-0.9205152053297766,"1.5%",globe
457.28037684472326,"1.5%",globe
610.9684304227821,"1.5%",globe
246.49966270706508,"1.5%",globe
130.33644807178433,"1.5%",globe
410.0481696063388,"1.5%",globe
142.93800645862905,"1.5%",globe
196.17490263817834,"1.5%",globe
149.90511404303314,"1.5%",globe
239.53266507182403,"1.5%",globe
236.72271104133017,"1.5%",globe
645.6836616037791,"1.5%",globe
95.73655671586062,"1.5%",globe
326.353879603878,"1.5%",globe
445.7076215803167,"1.5%",globe
396.27457808518847,"1.5%",globe
368.6195425990017,"1.5%",globe
639.6143183772754,"1.5%",globe
538.9438755327659,"1.5%",globe
547.3907260629065,"1.5%",globe
465.7627968136008,"1.5%",globe
266.9077367447209,"1.5%",globe
217.917782742439,"1.5%",globe
577.4762876132437,"1.5%",globe
-25.480519463273254,"1.5%",globe
703.7270244577911,"1.5%",globe
297.5872979607225,"1.5%",globe
303.7025782680171,"1.5%",globe
523.0059724253945,"1.5%",globe
130.90842022471952,"1.5%",globe
114.0973223513124,"1.5%",globe
158.75858520118422,"1.5%",globe
227.44965902337867,"1.5%",globe
407.36655608060147,"1.5%",globe
887.7131806580428,"1.5%",globe
269.8961661515206,"1.5%",globe
337.70207291549883,"1.5%",globe
819.8460013016271,"1.5%",globe
377.6481456119269,"1.5%",globe
355.8483814518777,"1.5%",globe
160.8829259742692,"1.5%",globe
607.6839275968134,"1.5%",globe
491.4690975235326,"1.5%",globe
227.0193192646867,"1.5%",globe
331.4010638622585,"1.5%",globe
357.1055068869896,"1.5%",globe
285.1939060380782,"1.5%",globe
427.98750255331174,"1.5%",globe
502.49311529350314,"1.5%",globe
912.6161990145235,"1.5%",globe
309.3851719238405,"1.5%",globe
393.4945329918374,"1.5%",globe
622.146862618376,"1.5%",globe
-72.11023604011336,"1.5%",globe
-61.46355518734732,"1.5%",globe
387.55591880490783,"1.5%",globe
33.72075090475183,"1.5%",globe
295.0455517297449,"1.5%",globe
645.5296000867013,"1.5%",globe
307.34051942274255,"1.5%",globe
735.041129757798,"1.5%",globe
635.0541617994243,"1.5%",globe
415.1497607688963,"1.5%",globe
958.9578324027999,"1.5%",globe
331.7915842251289,"1.5%",globe
952.2019109286854,"1.5%",globe
705.3844950962305,"1.5%",globe
436.57884189119267,"1.5%",globe
38.68330865717455,"1.5%",globe
352.37795827231736,"1.5%",globe
815.1428405904743,"1.5%",globe
217.59168387838807,"1.5%",globe
861.6244446530959,"1.5%",globe
114.09006362877207,"1.5%",globe
596.6540112482065,"1.5%",globe
359.4704910983158,"1.5%",globe
479.4662686921943,"1.5%",globe
353.72001449621933,"1.5%",globe
441.4270966009143,"1.5%",globe
328.57440225297637,"1.5%",globe
238.8509447846828,"1.5%",globe
413.64943645249986,"1.5%",globe
226.0812931286134,"1.5%",globe
491.2064347960073,"1.5%",globe
648.8673947050188,"1.5%",globe
452.98465258422345,"1.5%",globe
319.9643792366285,"1.5%",globe
422.89080316067395,"1.5%",globe
482.09529793704775,"1.5%",globe
462.9268917101597,"1.5%",globe
390.1724796914961,"1.5%",globe
820.4978438114306,"1.5%",globe
328.3006875399074,"1.5%",globe
234.85626996968026,"1.5%",globe
192.23314524870992,"1.5%",globe
258.2061219858322,"1.5%",globe
227.48872473954572,"1.5%",globe
36.05361319169059,"1.5%",globe
333.58629326793914,"1.5%",globe
270.4333779361785,"1.5%",globe
466.20793533966645,"1.5%",globe
290.3616632959415,"1.5%",globe
862.2559386805281,"1.5%",globe
742.7219811290355,"1.5%",globe
312.1475354592789,"1.5%",globe
459.88654125070394,"1.5%",globe
346.33148312280827,"1.5%",globe
529.6797942442405,"1.5%",globe
763.8531217589532,"1.5%",globe
448.46445177228213,"1.5%",globe
537.2207856832804,"1.5%",globe
258.48181676213085,"1.5%",globe
754.2331807648142,"1.5%",globe
122.50597443397356,"1.5%",globe
96.09290894182682,"1.5%",globe
501.5468240581225,"1.5%",globe
198.5099083853804,"1.5%",globe
362.5698514121339,"1.5%",globe
309.7589815621137,"1.5%",globe
473.3615834490622,"1.5%",globe
165.83002677600126,"1.5%",globe
426.2254063463677,"1.5%",globe
185.6160805262654,"1.5%",globe
780.169643105024,"1.5%",globe
306.3638754478315,"1.5%",globe
395.4638089771625,"1.5%",globe
155.39130879371857,"1.5%",globe
293.35544408056643,"1.5%",globe
421.47272957035557,"1.5%",globe
600.1956205566449,"1.5%",globe
93.2958370979576,"1.5%",globe
479.05165237343397,"1.5%",globe
271.91854562507893,"1.5%",globe
296.9369183173699,"1.5%",globe
941.937910225549,"1.5%",globe
307.24113177448635,"1.5%",globe
965.4362071357866,"1.5%",globe
476.36019207196944,"1.5%",globe
516.8733704335572,"1.5%",globe
931.6034275624722,"1.5%",globe
621.4447988936088,"1.5%",globe
578.2718021522517,"1.5%",globe
404.5160778951717,"1.5%",globe
271.0394977179783,"1.5%",globe
185.47424404926593,"1.5%",globe
568.7325249835731,"1.5%",globe
376.2509965074713,"1.5%",globe
651.7049617211756,"1.5%",globe
195.67091753556093,"1.5%",globe
454.31462538702925,"1.5%",globe
287.65967014235946,"1.5%",globe
840.196724381226,"1.5%",globe
207.06019948261303,"1.5%",globe
502.9503006221199,"1.5%",globe
322.1950884745752,"1.5%",globe
483.78340652935077,"1.5%",globe
256.21402517131,"1.5%",globe
351.42254054767403,"1.5%",globe
321.8124426466484,"1.5%",globe
590.2054627948133,"1.5%",globe
560.4036040949911,"1.5%",globe
509.34756816840587,"1.5%",globe
200.25025237309737,"1.5%",globe
233.82418424235271,"1.5%",globe
338.2663546300983,"1.5%",globe
413.1700998800612,"1.5%",globe
479.3756189889063,"1.5%",globe
244.80606218703164,"1.5%",globe
251.0567977670164,"1.5%",globe
151.51885363057667,"1.5%",globe
181.42340161779606,"1.5%",globe
292.4478321359419,"1.5%",globe
291.61884657249186,"1.5%",globe
493.46016110863985,"1.5%",globe
809.4827071507515,"1.5%",globe
264.5958727695378,"1.5%",globe
689.9435289137447,"1.5%",globe
855.7432389920543,"1.5%",globe
442.0426317125893,"1.5%",globe
374.15047726719865,"1.5%",globe
182.15728179362983,"1.5%",globe
234.78820019604942,"1.5%",globe
387.5069935077761,"1.5%",globe
179.98367618316516,"1.5%",globe
809.8616794189509,"1.5%",globe
844.7160135717545,"1.5%",globe
257.73222514271123,"1.5%",globe
472.8663253133336,"1.5%",globe
250.427476949566,"1.5%",globe
301.3935640161158,"1.5%",globe
217.2547426095443,"1.5%",globe
147.9067347306447,"1.5%",globe
396.77275397877344,"1.5%",globe
497.148985547529,"1.5%",globe
360.9561130660793,"1.5%",globe
314.42861981871005,"1.5%",globe
394.47821368348673,"1.5%",globe
264.19261230607316,"1.5%",globe
